siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31122; Casties-Labrande;97;97
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31543; Sénarens;103;103
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31387; Montoussin;105;104
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31370; Montégut-Bourjac;111;107
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31469; Saint-Araille;149;148
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31119; Castelnau-Picampeau;184;178
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31309; Lussan-Adeilhac;195;192
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31436; Pouy-de-Touges;319;311
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31317; Marignac-Lasclares;331;327
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31229; Gratens;637;623
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31476; Saint-Élix-le-Château;667;658
200000354;CC de la Louge et du Touch;CC;TPU;4640;4550;90;14;31193;FOUSSERET;1607;1572
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58161; Maux;146;143
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58173; Montaron;170;168
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58219; Préporché;214;210
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58277; Sermages;229;225
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58301; Vandenesse;355;346
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58309; Villapourçon;463;457
200000388;CC du Sud Morvan;CC;4TX;3296;3234;62;7;58182; Moulins-Engilbert;1719;1685
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88250; Jarménil;429;425
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88134; Dinozé;500;488
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88028;La Baffe;691;621
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88012; Archettes;1091;1077
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88371; Raon-aux-Bois;1164;1123
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88481; Uriménil;1383;1359
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88011; Arches;1842;1722
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88358; Pouxeux;1985;1957
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88225;HADOL;2352;2211
200000420;CC de la Voge vers les Rives de la Moselle;CC;4TX;14317;13792;525;10;88530; Xertigny;2880;2809
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44196; Sévérac;1419;1394
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44053; Drefféac;1548;1503
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44189; Sainte-Reine-de-Bretagne;1827;1789
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44152; Sainte-Anne-sur-Brivet;2264;2204
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44050; Crossac;2649;2526
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44068; Guenrouet;2830;2780
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44161; Saint-Gildas-des-Bois;3428;3273
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44098; Missillac;4564;4474
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;TPU;29675;28867;808;9;44129; Pontchâteau;9146;8924
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33196; Guillac;185;179
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33209; Jugazan;263;258
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33078; Cabara;355;347
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33375; Saint-Aubin-de-Branne;360;350
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33257; Lugaignac;367;351
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33301; Naujan-et-Postiac;503;498
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33194; Grézillac;687;668
200000446;CC du Brannais (C.C.B);CC;TPU;3852;3755;97;8;33071; Branne;1132;1104
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78385; Ménerville;202;198
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78558; Saint-Illiers-la-Ville;285;278
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78188; Cravent;391;380
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78147; Chaufour-lès-Bonnières;416;406
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78559; Saint-Illiers-le-Bois;448;442
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78668;La Villeneuve-en-Chevrie;568;555
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78344; Lommoye;619;608
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78082; Boissy-Mauvoisin;643;633
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78444; Neauphlette;924;915
200000487;CC du Plateau de Lommoye;CC;TPU;6393;6280;113;10;78107; Bréval;1897;1865
200000537;CC de la Presqu'île de Rhuys;CC;TPU;13046;12712;334;5;56205; Saint-Armel;830;796
200000537;CC de la Presqu'île de Rhuys;CC;TPU;13046;12712;334;5;56252;Le Tour-du-Parc;1019;990
200000537;CC de la Presqu'île de Rhuys;CC;TPU;13046;12712;334;5;56214; Saint-Gildas-de-Rhuys;1638;1601
200000537;CC de la Presqu'île de Rhuys;CC;TPU;13046;12712;334;5;56005; Arzon;2228;2170
200000537;CC de la Presqu'île de Rhuys;CC;TPU;13046;12712;334;5;56240; Sarzeau;7331;7155
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10341; Saint-Hilaire-sous-Romilly;397;373
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10164; Gélannes;741;723
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10280; Pars-lès-Romilly;763;747
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10114; Crancey;833;817
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10220; Maizières-la-Grande-Paroisse;1459;1418
200000545;CC des Portes de Romilly Sur Seine;CC;4TX;18543;18137;406;6;10323; Romilly-sur-Seine;14350;14059
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7206; Saint-Alban-en-Montagne;73;71
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7137; Lavillatte;80;79
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7105; Issanlas;139;132
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7106; Issarlès;172;165
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7130; Lanarce;179;173
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7121; Lachapelle-Graillouse;232;230
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7119;Le Lac-d'Issarlès;265;261
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7142; Lespéron;324;310
200000594;CC Entre Loire et Allier;CC;4TX;2282;2236;46;9;7071; Coucouron;818;815
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34054; Cassagnoles;84;82
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34158; Minerve;120;116
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34098; Ferrals-les-Montagnes;176;164
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34026; Beaufort;170;169
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34004; Agel;204;197
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34006; Aigne;260;255
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34190; Oupia;282;279
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34059;La Caunette;328;323
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34097; Félines-Minervois;385;371
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34020; Azillanet;411;398
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34007; Aigues-Vives;406;403
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34075; Cesseras;430;422
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34141;La Livinière;567;558
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34302; Siran;636;626
200000610;CC La Minervois;CC;4TX;6139;6007;132;15;34189; Olonzac;1680;1644
200000628;CC Rhône-Lez-Provence;CC;TPU;23944;23429;515;5;84063; Lamotte-du-Rhône;416;403
200000628;CC Rhône-Lez-Provence;CC;TPU;23944;23429;515;5;84083; Mornas;2293;2243
200000628;CC Rhône-Lez-Provence;CC;TPU;23944;23429;515;5;84064; Lapalud;3504;3425
200000628;CC Rhône-Lez-Provence;CC;TPU;23944;23429;515;5;84078; Mondragon;3583;3523
200000628;CC Rhône-Lez-Provence;CC;TPU;23944;23429;515;5;84019; Bollène;14148;13835
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7038; Borne;40;40
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7135; Laval-d'Aurelle;59;58
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7175;Le Plagnal;73;71
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7047; Cellier-du-Luc;105;102
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7136; Laveyrune;131;129
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7262; Saint-Laurent-les-Bains;164;160
200000636;CC Cévenne et Montagne Ardéchoises;CC;4TX;1032;1013;19;7;7232; Saint-Étienne-de-Lugdarès;460;453
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;4TX;1452;1410;42;4;7113; Labastide-de-Virac;221;211
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;4TX;1452;1410;42;4;30134; Issirac;218;211
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;4TX;1452;1410;42;4;7168; Orgnac-l'Aven;480;473
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;4TX;1452;1410;42;4;7328; Vagnas;533;515
200000719;CC Hers et Garonne;CC;TPU;13045;12900;145;3;31230; Gratentour;3534;3491
200000719;CC Hers et Garonne;CC;TPU;13045;12900;145;3;31091; Bruguières;4643;4594
200000719;CC Hers et Garonne;CC;TPU;13045;12900;145;3;31490;SAINT-JORY;4868;4815
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12250; Saint-Symphorien-de-Thénières;240;236
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12116; Huparlac;252;244
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12151; Montézic;255;247
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12103; Florentin-la-Capelle;347;331
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12048; Campouriez;414;398
200000735;CC de la Viadène;CC;TPU;2301;2228;73;6;12209; Saint-Amans-des-Cots;793;772
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B301; San-Gavino-di-Tenda;51;50
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B333; Vallecalle;104;103
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B230; Piève;116;114
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B257; Rapale;156;151
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B287; Sorio;157;152
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B239; Poggio-d'Oletta;214;204
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B188; Olmeta-di-Tuda;327;324
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B314; Santo-Pietro-di-Tenda;336;333
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B172; Murato;599;590
200000743;CC du Nebbiu;CC;4TX;3319;3257;62;10;2B185; Oletta;1259;1236
200000776;CA Argenteuil - Bezons;CA;TPU;132154;130335;1819;2;95063; Bezons;27965;27652
200000776;CA Argenteuil - Bezons;CA;TPU;132154;130335;1819;2;95018; Argenteuil;104189;102683
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41036; Chaon;445;428
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41251; Souvigny-en-Sologne;480;468
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41046; Chaumont-sur-Tharonne;1100;1069
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41296; Vouzon;1474;1420
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41161; Nouan-le-Fuzelier;2606;2513
200000800;CC Cur-de-Sologne;CC;TPU;10725;10427;298;6;41106; Lamotte-Beuvron;4620;4529
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73324; Villaroux;232;221
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73314; Villard-d'Héry;236;233
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73276; Saint-Pierre-de-Soucy;389;380
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73200; Planaise;416;405
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73082;La Chavanne;577;564
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73141; Laissaud;603;599
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73159;Les Mollettes;652;636
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73240; Sainte-Hélène-du-Lac;664;646
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73018; Arbin;763;752
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73084; Chignin;804;789
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73118; Francin;832;816
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73017; Apremont;964;947
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73183; Myans;1048;1014
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73151;Les Marches;2490;2449
200000842;CC du Pays de Montmélian;CC;TPU;14708;14384;324;15;73171; Montmélian;4038;3933
200000867;CC Larzac-Dourbie;CC;4TX;2270;2211;59;3;12115;L' Hospitalet-du-Larzac;314;312
200000867;CC Larzac-Dourbie;CC;4TX;2270;2211;59;3;12168; Nant;928;907
200000867;CC Larzac-Dourbie;CC;4TX;2270;2211;59;3;12063;La Cavalerie;1028;992
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21507; Premières;93;92
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21622; Tart-le-Bas;221;218
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21621; Tart-l'Abbaye;240;234
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21130; Chambeire;257;249
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21242;ECHIGEY;281;272
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21057;BEIRE-LE-FORT;293;283
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21487; Pluvet;400;397
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21330; Labergement-Foigney;434;425
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21388; Marliens;450;442
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21126; Cessey-sur-Tille;534;528
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21486; Pluvault;538;528
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21352; Longeault;622;606
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21067; Bessey-lès-Cîteaux;649;637
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21320; Izier;677;668
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21261; Fauverney;713;701
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21319; Izeure;754;749
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21183; Collonges-lès-Premières;810;793
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21656; Varanges;834;828
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21632; Thorey-en-Plaine;973;960
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21532; Rouvres-en-Plaine;1005;989
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21351; Longchamp;1246;1166
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21353; Longecourt-en-Plaine;1272;1254
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21005; Aiserey;1325;1306
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21623; Tart-le-Haut;1382;1375
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21103; Brazey-en-Plaine;2595;2553
200000925;CC de la Plaine Dijonnaise;CC;4TX;24136;23687;449;26;21292; Genlis;5538;5434
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18227; Sainte-Montaine;219;214
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18088; Ennordres;237;226
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18185; Presly;255;248
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18147; Ménétréol-sur-Sauldre;253;249
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18149; Méry-ès-Bois;617;603
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18067; Clémont;653;647
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18047;La Chapelle-d'Angillon;670;655
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18170; Oizon;763;734
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18115; Ivoy-le-Pré;876;854
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18037; Brinon-sur-Sauldre;1060;1048
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18030; Blancafort;1162;1115
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18011; Argent-sur-Sauldre;2337;2285
200000933;CC Sauldre et Sologne;CC;4TX;15055;14653;402;13;18015; Aubigny-sur-Nère;5953;5775
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7103; Intres;118;117
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7123; Lachapelle-sous-Chanéac;200;197
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7252; Saint-Julien-Boutières;217;214
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7248; Saint-Jean-Roure;252;247
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7054; Chanéac;283;275
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7012; Arcens;434;421
200000966;CC des Boutières;CC;TPU;2810;2755;55;7;7269; Saint-Martin-de-Valamas;1306;1284
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7200;Le Roux;36;34
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7326; Usclades-et-Rieutord;123;119
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7203; Sagnes-et-Goudoulet;140;137
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7154; Mazan-l'Abbaye;153;139
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7075; Cros-de-Géorand;196;191
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7235; Sainte-Eulalie;237;235
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7224; Saint-Cirgues-en-Montagne;261;250
200000974;CC des Sources de la Loire;CC;4TX;1482;1437;45;8;7026;Le Béage;336;332
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7018; Astet;45;44
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7223; Saint-Cirgues-de-Prades;136;131
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7025; Barnas;225;220
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7065; Chirols;268;256
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7087; Fabras;343;333
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7315;La Souche;345;335
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7282; Saint-Pierre-de-Colombier;423;385
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7178; Pont-de-Labeaume;556;551
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7156; Meyras;845;819
200000982;CC Sources de l'Ardèche;CC;4TX;4380;4241;139;10;7107; Jaujac;1194;1167
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64014; Ainhoa;664;648
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64130; Biriatou;979;952
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64249;GUETHARY;1365;1322
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64009; Ahetze;1505;1468
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64035; Arbonne;1827;1784
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64504; Sare;2314;2271
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64065; Ascain;3685;3598
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64495; Saint-Pée-sur-Nivelle;5215;5106
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64189; Ciboure;6466;6282
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64545; Urrugne;7873;7668
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64483; Saint-Jean-de-Luz;14074;13579
200000990;CC du Sud Pays Basque;CC;TPU;60404;58719;1685;12;64260; Hendaye;14437;14041
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36014; Bazaiges;240;232
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36160; Pommiers;273;270
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36012; Baraize;327;313
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36081; Gargilesse-Dampierre;331;325
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36062; Cuzion;471;466
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36032; Ceaulmont;721;712
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36158; Badecon-le-Pin;732;725
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;TPU;4528;4452;76;8;36070; Éguzon-Chantôme;1433;1409
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4107; Majastres;2;2
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4181; Saint-Jeannet;53;50
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4054; Châteauredon;97;97
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4028; Beynes;120;119
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4182; Saint-Julien-d'Asse;152;149
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4084; Estoublon;388;383
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;4TX;1292;1275;17;7;4031; Bras-d'Asse;480;475
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31195; Francazal;24;21
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31030; Ausseing;67;67
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31591; Escoulis;77;75
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31376; Montgaillard-de-Salies;104;102
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31059; Belbèze-en-Comminges;111;109
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31562; Urau;137;137
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31321; Marsoulas;145;138
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31112; Castagnède;180;176
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31237; His;242;208
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31114; Castelbiague;235;230
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31554; Touille;264;259
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31357; Montastruc-de-Salies;284;276
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31461; Rouède;282;276
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31183; Figarol;280;277
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31521; Saleich;391;385
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31391; Montsaunès;435;397
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31372; Montespan;448;434
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31336; Mazères-sur-Salat;605;595
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31110; Cassagne;638;627
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31457; Roquefort-sur-Garonne;773;761
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31315; Mane;1029;967
200001105;CC du Canton de Salies-du-Salat;CC;TPU;8778;8453;325;22;31523; Salies-du-Salat;2027;1936
200001170;CC Aubrac-Lot-Causse;CC;4TX;4829;4659;170;11;48181; Saint-Saturnin;68;64
200001170;CC Aubrac-Lot-Causse;CC;4TX;4829;4659;170;11;48187;Les Salces;94;91
