siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_nom;insee;nom_com;ptot_com;pmun_com;pcap_com
245000690;CC REGION MONTEBOURG;CC;4TX;6623;6385;238;22;50578;Sortosville;74;72;2
245000690;CC REGION MONTEBOURG;CC;4TX;6623;6385;238;22;50610;Urville;187;184;3
245000690;CC REGION MONTEBOURG;CC;4TX;6623;6385;238;22;50621;Vaudreville;81;80;1
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50055;Biniville;90;89;1
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50064;La Bonneville;144;143;1
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50105;Catteville;107;105;2
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50156;Crosville-sur-Douve;60;58;2
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50233;Hautteville-Bocage;90;88;2
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50387;Orglandes;317;310;7
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50426;Rauville-la-Place;437;432;5
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50457;Sainte-Colombe;161;157;4
245000716;CC DE LA VALLEE DE L'OUVE;CC;4TX;3648;3586;62;9;50551;Saint-Sauveur-le-Vicomte;2242;2204;38
245000724;CC DU PAYS GRANVILLAIS;CC;4TX;21788;20766;1022;4;50165;Donville-les-Bains;3440;3351;89
245000724;CC DU PAYS GRANVILLAIS;CC;4TX;21788;20766;1022;4;50218;Granville;13486;12687;799
245000724;CC DU PAYS GRANVILLAIS;CC;4TX;21788;20766;1022;4;50532;Saint-Pair-sur-Mer;3713;3616;97
245000724;CC DU PAYS GRANVILLAIS;CC;4TX;21788;20766;1022;4;50541;Saint-Planchers;1149;1112;37
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51055;Bétheny;5995;5943;52
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51058;Bezannes;1350;1298;52
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51172;Cormontreuil;6471;6390;81
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51454;Reims;191325;187005;4320
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51474;Saint-Brice-Courcelles;3566;3527;39
245100011;D.DE REIMS;DISTRICT;4TX;218928;214246;4682;6;51573;Tinqueux;10221;10083;138
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51108;Châlons-en-Champagne;50338;46878;3460
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51160;Compertrix;1116;1076;40
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51168;Coolus;235;226;9
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51242;Fagnières;5155;5046;109
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51453;Recy;937;907;30
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51483;Saint-Gibrien;381;368;13
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51504;Saint-Martin-sur-le-Pré;912;882;30
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51506;Saint-Memmie;5826;5670;156
245100029;D.CHALONS EN CHAMPAGNE;DISTRICT;4TX;67047;63138;3909;9;51525;Sarry;2147;2085;62
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51153;Chouilly;896;873;23
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51230;Epernay;27033;25790;1243
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51344;Mardeuil;1535;1520;15
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51413;Oiry;959;946;13
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51431;Pierry;1437;1394;43
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51434;Plivot;640;634;6
245100037;D.D'EPERNAY;DISTRICT;4TX;34432;33077;1355;7;51663;Magenta;1932;1920;12
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51059;Bignicourt-sur-Marne;381;374;7
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51065;Blacy;595;581;14
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51262;Frignicourt;1776;1725;51
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51328;Loisy-sur-Marne;917;893;24
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51352;Marolles;552;528;24
245100045;D VITRY LE FRANCOIS;DISTRICT;4TX;21455;20812;643;6;51649;Vitry-le-François;17234;16711;523
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51020;Aubilly;53;53;0
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51072;Bouilly;154;152;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51081;Branscourt;262;260;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51109;Châlons-sur-Vesle;163;161;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51112;Chamery;403;400;3
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51118;Champigny;956;946;10
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51177;Coulommes-la-Montagne;223;222;1
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51181;Courcelles-Sapicourt;189;187;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51188;Courmas;198;192;6
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51225;Ecueil;368;365;3
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51267;Germigny;210;207;3
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51282;Gueux;1451;1425;26
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51305;Janvry;124;122;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51310;Jouy-lès-Reims;178;176;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51364;Méry-Prémecy;63;63;0
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51365;Les Mesneux;875;865;10
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51391;Muizon;2380;2346;34
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51422;Pargny-lès-Reims;347;340;7
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51468;Rosnay;278;275;3
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51471;Sacy;353;344;9
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51479;Saint-Euphraise-et-Clairizet;185;183;2
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51532;Sermiers;573;572;1
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51569;Thillois;326;186;140
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51581;Treslon;174;173;1
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51582;Trigny;538;527;11
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51622;Ville-Dommange;466;461;5
245100052;D.DE GUEUX;DISTRICT;4TX;11700;11413;287;27;51657;Vrigny;210;210;0
245100060;D.MONT DE BERRU;DISTRICT;4TX;2978;2936;42;4;51046;Beine-Nauroy;835;827;8
245100060;D.MONT DE BERRU;DISTRICT;4TX;2978;2936;42;4;51052;Berru;460;454;6
245100060;D.MONT DE BERRU;DISTRICT;4TX;2978;2936;42;4;51105;Cernay-lès-Reims;1232;1210;22
245100060;D.MONT DE BERRU;DISTRICT;4TX;2978;2936;42;4;51403;Nogent-l'Abbesse;451;445;6
245100441;D.FERE CHAMPENOISE;DISTRICT;4TX;3483;3403;80;2;51165;Connantre;1147;1110;37
245100441;D.FERE CHAMPENOISE;DISTRICT;4TX;3483;3403;80;2;51248;Fère-Champenoise;2336;2293;43
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51033;Le Baizil;264;262;2
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51042;Baye;403;393;10
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51045;Beaunay;116;114;2
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51100;La Caure;67;66;1
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51157;Coizard-Joches;108;107;1
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51163;Congy;296;288;8
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51174;Corribert;51;50;1
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51186;Courjeonnet;63;61;2
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51238;Etoges;270;261;9
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51247;Fèrebrianges;160;159;1
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51345;Mareuil-en-Brie;236;232;4
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51350;Margny;120;118;2
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51381;Montmort-Lucy;605;589;16
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51416;Orbais-l'Abbaye;579;567;12
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51560;Suizy-le-Franc;97;91;6
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51563;Talus-Saint-Prix;85;84;1
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51639;La Ville-sous-Orbais;38;38;0
245100508;CC BRIE DES ETANGS;CC;4TX;3780;3696;84;18;51641;Villevenard;222;216;6
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51004;Allemanche-Launay-et-Soyer;117;115;2
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51009;Anglure;879;862;17
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51032;Bagneux;463;458;5
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51103;La Celle-sous-Chantemerle;137;136;1
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51127;La Chapelle-Lasson;118;105;13
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51155;Clesles;487;478;9
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51162;Conflans-sur-Seine;672;664;8
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51234;Esclavolles-Lurey;563;548;15
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51279;Granges-sur-Aube;126;124;2
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51343;Marcilly-sur-Seine;666;650;16
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51353;Marsangis;57;57;0
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51492;Saint-Just-Sauvage;1420;1398;22
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51516;Saint-Saturnin;45;45;0
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51524;Saron-sur-Aube;262;254;8
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51642;Villiers-aux-Corneilles;82;81;1
245100516;D.PAYS D'ANGLURE;DISTRICT;4TX;6158;6038;120;16;51652;Vouarces;64;63;1
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51097;Bussy-le-Château;184;178;6
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51147;La Cheppe;300;290;10
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51197;La Croix-en-Champagne;81;79;2
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51203;Cuperly;180;173;7
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51307;Jonchery-sur-Suippe;162;159;3
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51317;Laval-sur-Tourbe;54;53;1
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51486;Saint-Hilaire-le-Grand;316;309;7
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51491;Saint-Jean-sur-Tourbe;111;109;2
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51501;Sainte-Marie-à-Py;221;214;7
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51515;Saint-Remy-sur-Bussy;311;301;10
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51544;Sommepy-Tahure;557;539;18
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51546;Somme-Suippe;667;363;304
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51547;Somme-Tourbe;151;149;2
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51553;Souain-Perthes-lès-Hurlus;201;193;8
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51559;Suippes;4236;3230;1006
245100524;D.RURAL REG SUIPPES;DISTRICT;4TX;7969;6573;1396;16;51572;Tilloy-et-Bellay;237;234;3
245100532;D.RURAL ST AMAND;DISTRICT;4TX;1186;1133;53;3;51325;Lisse-en-Champagne;103;99;4
245100532;D.RURAL ST AMAND;DISTRICT;4TX;1186;1133;53;3;51472;Saint-Amand-sur-Fion;875;838;37
245100532;D.RURAL ST AMAND;DISTRICT;4TX;1186;1133;53;3;51496;Saint-Lumier-en-Champagne;208;196;12
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51115;Champfleury;459;454;5
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51450;Puisieulx;348;345;3
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51493;Saint-Léonard;77;77;0
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51562;Taissy;2392;2355;37
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51584;Trois-Puits;148;147;1
245100540;D. DE TAISSY;DISTRICT;4TX;3609;3563;46;6;51631;Villers-aux-Noeuds;185;185;0
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51254;Fontaine-Denis-Nuisy;261;258;3
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51265;Gaye;573;560;13
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51313;Lachy;326;312;14
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51421;Oyes;90;88;2
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51451;Queudes;74;70;4
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51458;Reuves;70;68;2
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51514;Saint-Remy-sous-Broyes;84;81;3
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51526;Saudoy;323;315;8
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51535;Sézanne;5741;5585;156
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51628;Villeneuve-Saint-Vistre-et-Villevotte;123;121;2
245100565;D. COTEAUX SEZANNAIS;DISTRICT;4TX;7798;7581;217;11;51645;Vindey;133;123;10
245100581;D.LA SAULX;DISTRICT;4TX;5119;5051;68;4;51240;Etrepy;144;141;3
245100581;D.LA SAULX;DISTRICT;4TX;5119;5051;68;4;51358;Maurupt-le-Montois;564;556;8
245100581;D.LA SAULX;DISTRICT;4TX;5119;5051;68;4;51423;Pargny-sur-Saulx;2196;2174;22
245100581;D.LA SAULX;DISTRICT;4TX;5119;5051;68;4;51531;Sermaize-les-Bains;2215;2180;35
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51053;Berzieux;84;83;1
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51062;Binarville;126;124;2
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51255;Fontaine-en-Dormois;22;21;1
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51280;Gratreuil;35;34;1
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51341;Malmy;35;34;1
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51355;Massiges;57;55;2
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51368;Minaucourt-le-Mesnil-lès-Hurlus;67;67;0
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51470;Rouvroy-Ripont;2;2;0
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51519;Saint-Thomas-en-Argonne;51;51;0
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51533;Servon-Melzicourt;114;114;0
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51620;Vienne-la-Ville;184;176;8
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51621;Vienne-le-Château;636;625;11
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51640;Ville-sur-Tourbe;199;187;12
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51646;Virginy;80;79;1
245100607;CC VILLE SUR TOURBE;CC;4TX;1740;1695;45;15;51659;Wargemoulin-Hurlus;48;43;5
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51030;Ay;4357;4315;42
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51119;Champillon;548;528;20
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51210;Dizy;1855;1832;23
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51256;Fontaine-sur-Ay;248;237;11
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51266;Germaine;505;500;5
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51287;Hautvillers;864;849;15
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51347;Mareuil-sur-Ay;1236;1219;17
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51392;Mutigny;190;188;2
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51393;Nanteuil-la-Forêt;178;176;2
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51488;Saint-Imoges;241;241;0
245100615;CC GRANDE VALLEE DE LA MARNE;CC;4TX;10472;10334;138;11;51564;Tauxières-Mutry;250;249;1
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51142;Chavot-Courcourt;371;369;2
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51281;Grauves;646;639;7
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51342;Mancy;255;250;5
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51378;Monthelon;365;358;7
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51384;Morangis;222;220;2
245100623;D.TROIS COTEAUX;DISTRICT;4TX;2097;2066;31;6;51387;Moslins;238;230;8
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51031;Baconnes;174;170;4
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51078;Bouy;428;422;6
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51205;Dampierre-au-Temple;241;238;3
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51326;Livry-Louvercy;836;797;39
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51388;Mourmelon-le-Grand;5822;4346;1476
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51389;Mourmelon-le-Petit;776;759;17
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51485;Saint-Hilaire-au-Temple;242;237;5
245100631;D.REG.DE MOURMELON;DISTRICT;4TX;8730;7171;1559;8;51587;Vadenay;211;202;9
245100649;D.DEUX COTEAUX;DISTRICT;4TX;3079;2479;600;3;51183;Courcy;1587;992;595
245100649;D.DEUX COTEAUX;DISTRICT;4TX;3079;2479;600;3;51291;Hermonville;1249;1245;4
245100649;D.DEUX COTEAUX;DISTRICT;4TX;3079;2479;600;3;51568;Thil;243;242;1
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51023;Aulnay-sur-Marne;217;214;3
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51117;Champigneul-Champagne;244;242;2
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51150;Cherville;97;91;6
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51303;Jâlons;557;552;5
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51357;Matougues;660;644;16
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51435;Pocancy;184;178;6
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51509;Saint-Pierre;245;234;11
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51566;Thibie;284;277;7
245100656;CC JALONS;CC;4TX;2756;2685;71;9;51634;Villers-le-Château;268;253;15
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51027;Auve;304;217;87
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51047;Belval-en-Argonne;47;47;0
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51133;Le Châtelier;91;88;3
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51143;Le Chemin;41;40;1
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51166;Contault;67;65;2
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51206;Dampierre-le-Château;119;116;3
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51214;Dommartin-Varimont;126;125;1
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51222;Eclaires;80;79;1
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51229;Epense;87;85;2
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51272;Givry-en-Argonne;508;491;17
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51397;La Neuville-aux-Bois;183;162;21
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51404;Noirlieu;125;124;1
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51452;Rapsécourt;30;30;0
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51456;Remicourt;70;70;0
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51498;Saint-Mard-sur-Auve;70;67;3
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51500;Saint-Mard-sur-le-Mont;107;104;3
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51537;Sivry-Ante;188;187;1
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51549;Somme-Yèvre;117;113;4
245100664;CC REGION DE GIVRY EN ARGONN;CC;4TX;2466;2313;153;19;51619;Le Vieil-Dampierre;106;103;3
245100672;D.PROSNES ET VESLE;DISTRICT;4TX;1679;1662;17;3;51447;Prosnes;426;422;4
245100672;D.PROSNES ET VESLE;DISTRICT;4TX;1679;1662;17;3;51530;Sept-Saulx;514;510;4
245100672;D.PROSNES ET VESLE;DISTRICT;4TX;1679;1662;17;3;51571;Val-de-Vesle;739;730;9
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51084;Bréban;91;91;0
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51125;Chapelaine;39;37;2
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51167;Coole;165;156;9
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51169;Corbeil;105;104;1
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51296;Humbauville;75;75;0
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51322;Lignon;90;86;4
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51361;Le Meix-Tiercelin;180;175;5
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51508;Saint-Ouen-Domprot;210;206;4
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51520;Saint-Utin;90;89;1
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51550;Sompuis;307;292;15
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51551;Somsois;238;233;5
245100680;CC 4 VALLEES;CC;4TX;1737;1687;50;12;51555;Soudé;147;143;4
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51094;Brusson;177;174;3
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51420;Outrepont;89;84;5
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51433;Plichancourt;145;143;2
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51441;Ponthion;114;114;0
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51601;Vavray-le-Grand;199;194;5
245100698;CC CHAMPAGNE SAULX;CC;4TX;1550;1502;48;6;51647;Vitry-en-Perthois;826;793;33
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51039;Bassu;135;129;6
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51098;Bussy-le-Repos;107;106;1
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51218;Val-de-Vière;131;129;2
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51442;Possesse;147;145;2
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51489;Saint-Jean-devant-Possesse;41;37;4
245100706;CC COTES CHAMPAGNE;CC;4TX;1037;1013;24;8;51590;Vanault-les-Dames;337;331;6
