DEPCOM;REG;DEP;DEPARR;DEPPCT;LIBMIN;PMUN13;PMUN08
54237;41;54;544;5410;Grimonviller;109;86
54238;41;54;543;5414;Gripport;266;235
54239;41;54;544;5412;Griscourt;125;122
54240;41;54;544;5412;Grosrouvres;54;51
54241;41;54;543;5429;Gugney;74;80
54242;41;54;544;5428;Gye;213;190
54243;41;54;542;5403;Hablainville;217;209
54244;41;54;541;5408;Hagéville;118;120
54245;41;54;542;5405;Haigneville;52;52
54246;41;54;542;5406;Halloville;74;65
54247;41;54;543;5429;Hammeville;171;173
54248;41;54;544;5412;Hamonville;94;100
54249;41;54;541;5411;Hannonville-Suzémont;273;284
54250;41;54;543;5440;Haraucourt;704;678
54251;41;54;542;5406;Harbouey;105;117
54252;41;54;543;5414;Haroué;462;436
54253;41;54;541;5431;Hatrize;772;739
54254;41;54;541;5430;Haucourt-Moulaine;3070;3020
54255;41;54;542;5413;Haudonville;89;90
54256;41;54;542;5405;Haussonville;307;322
54257;41;54;543;5438;Heillecourt;5613;5908
54258;41;54;542;5418;Hénaménil;160;184
54259;41;54;542;5406;Herbéviller;213;221
54260;41;54;542;5418;Hériménil;949;932
54261;41;54;541;5430;Herserange;4361;4501
54262;41;54;542;5417;Hoéville;191;170
54263;41;54;541;5431;Homécourt;6163;6448
54264;41;54;543;5429;Houdelmont;239;213
54265;41;54;543;5438;Houdemont;2262;2435
54266;41;54;543;5429;Houdreville;440;436
54268;41;54;543;5414;Housséville;175;173
54269;41;54;542;5417;Hudiviller;323;313
54270;41;54;541;5430;Hussigny-Godbrange;3489;3305
54271;41;54;542;5406;Igney;129;109
54272;41;54;544;5412;Jaillon;450;358
54273;41;54;541;5411;Jarny;8383;8496
54274;41;54;543;5438;Jarville-la-Malgrange;9329;9438
54275;41;54;544;5426;Jaulny;227;257
54276;41;54;543;5423;Jeandelaincourt;802;753
54277;41;54;541;5411;Jeandelize;383;397
54278;41;54;543;5414;Jevoncourt;88;75
54279;41;54;543;5441;Jezainville;942;934
54280;41;54;541;5407;Joeuf;6641;6926
54281;41;54;542;5418;Jolivet;899;814
54282;41;54;541;5402;Joppécourt;154;138
54283;41;54;541;5431;Jouaville;322;315
54284;41;54;541;5402;Joudreville;1192;1202
54285;41;54;542;5401;Juvrecourt;66;67
54286;41;54;541;5411;Labry;1565;1682
54287;41;54;542;5403;Lachapelle;269;245
54288;41;54;544;5427;Lagney;494;476
54289;41;54;543;5442;Laître-sous-Amance;388;372
54290;41;54;541;5437;Laix;190;223
54291;41;54;543;5429;Laloeuf;292;298
54292;41;54;542;5413;Lamath;182;189
54293;41;54;542;5405;Landécourt;102;88
54294;41;54;543;5424;Landremont;133;139
54295;41;54;541;5402;Landres;971;866
54296;41;54;543;5443;Laneuvelotte;418;403
54297;41;54;542;5418;Laneuveville-aux-Bois;310;316
54298;41;54;544;5427;Laneuveville-derrière-Foug;141;138
54299;41;54;543;5414;Laneuveville-devant-Bayon;238;236
54300;41;54;543;5440;Laneuveville-devant-Nancy;5932;6005
54301;41;54;543;5423;Lanfroicourt;128;122
54302;41;54;541;5407;Lantéfontaine;764;748
54303;41;54;542;5418;Laronxe;377;381
54304;41;54;543;5439;Laxou;14681;14925
54305;41;54;543;5442;Lay-Saint-Christophe;2531;2592
54306;41;54;544;5427;Lay-Saint-Remy;360;345
54307;41;54;543;5414;Lebeuville;173;169
54308;41;54;542;5406;Leintrey;140;154
54309;41;54;543;5414;Lemainville;363;334
54310;41;54;543;5414;Leménil-Mitry;3;3
54311;41;54;543;5440;Lenoncourt;594;576
54312;41;54;543;5424;Lesménils;499;474
54313;41;54;543;5423;Létricourt;251;226
54314;41;54;541;5432;Lexy;3407;2855
54315;41;54;543;5423;Leyr;973;955
54316;41;54;544;5426;Limey-Remenauville;249;197
54317;41;54;544;5426;Lironville;125;111
54318;41;54;544;5412;Liverdun;5960;5908
54320;41;54;543;5424;Loisy;329;323
54321;41;54;541;5430;Longlaville;2546;2487
54322;41;54;541;5415;Longuyon;5459;5665
54323;41;54;541;5416;Longwy;14092;14209
54324;41;54;542;5405;Lorey;113;92
54325;41;54;542;5405;Loromontzey;83;88
54326;41;54;541;5407;Lubey;227;212
54327;41;54;544;5427;Lucey;585;569
54328;41;54;543;5438;Ludres;6491;6662
54329;41;54;542;5497;Lunéville;19516;20096
54330;41;54;543;5425;Lupcourt;437;388
54331;41;54;542;5413;Magnières;307;343
54332;41;54;543;5441;Maidières;1507;1531
54333;41;54;543;5423;Mailly-sur-Seille;253;256
54334;41;54;541;5402;Mairy-Mainville;557;552
54335;41;54;542;5417;Maixe;418;416
54336;41;54;543;5433;Maizières;1001;875
54337;41;54;541;5402;Malavillers;142;149
54338;41;54;543;5423;Malleloy;957;929
54339;41;54;543;5442;Malzéville;7993;8160
54340;41;54;544;5412;Mamey;341;313
54341;41;54;541;5407;Mance;588;625
54342;41;54;541;5407;Mancieulles;1830;1608
54343;41;54;544;5412;Mandres-aux-Quatre-Tours;178;182
54344;41;54;543;5414;Mangonville;228;233
54345;41;54;543;5425;Manoncourt-en-Vermois;334;332
54346;41;54;544;5412;Manoncourt-en-Woëvre;250;207
54348;41;54;544;5412;Manonville;243;242
54349;41;54;542;5418;Manonviller;179;146
54350;41;54;542;5418;Marainviller;671;699
54351;41;54;543;5434;Marbache;1730;1768
54352;41;54;543;5433;Maron;851;829
54353;41;54;541;5408;Mars-la-Tour;968;956
54354;41;54;543;5429;Marthemont;45;39
54355;41;54;544;5412;Martincourt;95;86
54356;41;54;542;5413;Mattexey;66;70
54357;41;54;543;5434;Maxéville;9796;8893
54358;41;54;543;5443;Mazerulles;260;245
54359;41;54;542;5405;Méhoncourt;241;253
54360;41;54;544;5427;Ménil-la-Tour;332;300
54362;41;54;541;5402;Mercy-le-Bas;1280;1343
54363;41;54;541;5402;Mercy-le-Haut;266;244
54364;41;54;543;5433;Méréville;1372;1424
54365;41;54;542;5403;Merviller;377;389
54366;41;54;543;5433;Messein;1891;1708
54367;41;54;541;5430;Mexy;2242;2207
54368;41;54;542;5403;Mignéville;188;173
54369;41;54;543;5424;Millery;643;611
54370;41;54;544;5412;Minorville;240;221
54371;41;54;541;5431;Moineville;1105;1094
54372;41;54;543;5423;Moivrons;471;423
54373;41;54;542;5418;Moncel-lès-Lunéville;611;466
54374;41;54;543;5443;Moncel-sur-Seille;487;490
54375;41;54;543;5441;Montauville;1143;1166
54376;41;54;543;5423;Montenoy;410;398
54377;41;54;542;5403;Montigny;140;132
54378;41;54;541;5415;Montigny-sur-Chiers;490;471
54379;41;54;544;5410;Mont-l'Étroit;100;103
54380;41;54;544;5428;Mont-le-Vignoble;403;399
54381;41;54;542;5406;Montreux;62;58
54382;41;54;541;5432;Mont-Saint-Martin;7946;8103
54383;41;54;542;5413;Mont-sur-Meurthe;1123;1037
54385;41;54;541;5437;Morfontaine;1109;1127
54386;41;54;542;5413;Moriviller;104;90
54387;41;54;543;5424;Morville-sur-Seille;136;129
54388;41;54;542;5401;Mouacourt;79;81
54389;41;54;541;5411;Mouaville;102;109
54390;41;54;543;5424;Mousson;120;121
54391;41;54;541;5431;Moutiers;1614;1750
54392;41;54;544;5428;Moutrot;300;303
54393;41;54;542;5413;Moyen;514;540
54394;41;54;541;5402;Murville;228;263
54395;41;54;543;5498;Nancy;104072;106361
54396;41;54;542;5404;Neufmaisons;231;224
54397;41;54;543;5433;Neuves-Maisons;7052;7147
54398;41;54;542;5404;Neuviller-lès-Badonviller;88;90
54399;41;54;543;5414;Neuviller-sur-Moselle;222;247
54400;41;54;543;5423;Nomeny;1185;1142
54401;41;54;542;5406;Nonhigny;132;106
54402;41;54;541;5411;Norroy-le-Sec;412;390
54403;41;54;543;5441;Norroy-lès-Pont-à-Mousson;1248;1213
54404;41;54;544;5412;Noviant-aux-Prés;265;254
54405;41;54;544;5428;Ochey;520;452
54406;41;54;542;5406;Ogéviller;294;299
54407;41;54;543;5429;Ognéville;112;129
54408;41;54;541;5411;Olley;261;244
54409;41;54;543;5429;Omelmont;181;149
54410;41;54;541;5408;Onville;542;529
54411;41;54;543;5414;Ormes-et-Ville;246;246
54412;41;54;541;5415;Othe;30;33
54413;41;54;541;5411;Ozerailles;146;157
54414;41;54;544;5427;Pagney-derrière-Barine;617;567
54415;41;54;543;5441;Pagny-sur-Moselle;4095;4123
54416;41;54;544;5426;Pannes;168;178
54417;41;54;543;5429;Parey-Saint-Césaire;228;224
54418;41;54;542;5401;Parroy;162;166
54419;41;54;542;5409;Parux;71;78
54420;41;54;541;5415;Petit-Failly;86;78
54421;41;54;542;5409;Petitmont;339;367
54422;41;54;542;5403;Pettonville;62;57
54423;41;54;542;5404;Pexonne;401;394
54424;41;54;543;5423;Phlin;38;45
54425;41;54;541;5402;Piennes;2471;2458
54426;41;54;544;5428;Pierre-la-Treiche;521;557
54427;41;54;542;5404;Pierre-Percée;97;97
54428;41;54;541;5415;Pierrepont;881;939
54429;41;54;543;5429;Pierreville;317;334
54430;41;54;543;5434;Pompey;4848;5089
54431;41;54;543;5424;Pont-à-Mousson;14792;14333
54432;41;54;543;5433;Pont-Saint-Vincent;1917;2034
54433;41;54;543;5424;Port-sur-Seille;216;229
54434;41;54;543;5429;Praye;273;258
54435;41;54;543;5441;Prény;370;376
54436;41;54;541;5402;Preutin-Higny;140;137
54437;41;54;543;5429;Pulligny;1194;1243
54438;41;54;544;5410;Pulney;64;64
54439;41;54;543;5443;Pulnoy;4393;4546
54440;41;54;541;5411;Puxe;105;116
54441;41;54;541;5408;Puxieux;253;245
54442;41;54;543;5429;Quevilloncourt;98;109
54443;41;54;542;5404;Raon-lès-Leau;40;40
54444;41;54;543;5423;Raucourt;214;188
54445;41;54;542;5417;Raville-sur-Sânon;103;103
54446;41;54;542;5401;Réchicourt-la-Petite;68;74
54447;41;54;542;5406;Réclonville;72;78
54449;41;54;542;5413;Rehainviller;1019;866
54450;41;54;542;5403;Reherrey;126;131
54451;41;54;541;5432;Réhon;3890;3718
54452;41;54;542;5406;Reillon;64;67
54453;41;54;544;5426;Rembercourt-sur-Mad;169;190
54455;41;54;542;5413;Remenoville;168;146
54456;41;54;543;5440;Réméréville;517;528
54457;41;54;542;5406;Remoncourt;43;37
54458;41;54;542;5406;Repaix;89;82
54459;41;54;543;5425;Richardménil;2396;2546
54460;41;54;544;5412;Rogéville;176;155
54461;41;54;542;5405;Romain;68;49
54462;41;54;543;5425;Rosières-aux-Salines;2873;2827
54463;41;54;544;5412;Rosières-en-Haye;245;226
54464;41;54;543;5423;Rouves;107;97
54465;41;54;543;5414;Roville-devant-Bayon;809;746
54466;41;54;544;5412;Royaumeix;346;338
54467;41;54;542;5405;Rozelieures;192;166
54468;41;54;543;5425;Saffais;126;117
54469;41;54;541;5431;Saint-Ail;435;328
54470;41;54;544;5426;Saint-Baussant;74;67
54471;41;54;542;5405;Saint-Boingt;74;78
54472;41;54;542;5418;Saint-Clément;832;881
54473;41;54;543;5414;Saint-Firmin;269;279
54474;41;54;543;5424;Sainte-Geneviève;192;191
54475;41;54;542;5405;Saint-Germain;157;149
54476;41;54;541;5415;Saint-Jean-lès-Longuyon;408;395
54477;41;54;541;5408;Saint-Julien-lès-Gorze;174;153
54478;41;54;541;5411;Saint-Marcel;141;172
54479;41;54;542;5405;Saint-Mard;95;91
54480;41;54;542;5406;Saint-Martin;67;83
54481;41;54;542;5404;Saint-Maurice-aux-Forges;99;87
54482;41;54;543;5435;Saint-Max;9719;9893
54483;41;54;543;5425;Saint-Nicolas-de-Port;7602;7608
54484;41;54;542;5404;Sainte-Pôle;210;196
54485;41;54;541;5415;Saint-Pancré;324;305
54486;41;54;543;5414;Saint-Remimont;335;330
54487;41;54;542;5405;Saint-Rémy-aux-Bois;78;69
54488;41;54;542;5409;Saint-Sauveur;56;47
54489;41;54;541;5402;Saint-Supplet;161;172
54490;41;54;543;5434;Saizerais;1561;1477
54491;41;54;541;5402;Sancy;358;340
54492;41;54;544;5427;Sanzey;137;138
54493;41;54;541;5430;Saulnes;2434;2351
54494;41;54;544;5410;Saulxerotte;97;76
54495;41;54;543;5443;Saulxures-lès-Nancy;4039;3909
54496;41;54;544;5410;Saulxures-lès-Vannes;363;368
54497;41;54;543;5429;Saxon-Sion;79;69
54498;41;54;543;5443;Seichamps;4855;5106
54499;41;54;544;5426;Seicheprey;116;110
54500;41;54;544;5410;Selaincourt;178;189
54501;41;54;542;5413;Seranville;95;100
54502;41;54;542;5417;Serres;243;268
54504;41;54;541;5402;Serrouville;722;604
54505;41;54;544;5428;Sexey-aux-Forges;687;666
54506;41;54;544;5427;Sexey-les-Bois;353;358
54507;41;54;542;5418;Sionviller;110;104
54508;41;54;543;5423;Sivry;258;261
54509;41;54;542;5417;Sommerviller;931;914
54510;41;54;543;5443;Sornéville;343;334
54511;41;54;541;5408;Sponville;119;116
54512;41;54;542;5409;Tanconville;105;92
54513;41;54;543;5414;Tantonville;647;643
54514;41;54;541;5415;Tellancourt;561;578
54515;41;54;543;5429;Thélod;254;263
54516;41;54;543;5429;They-sous-Vaudemont;11;13
54517;41;54;543;5423;Thézey-Saint-Martin;204;196
54518;41;54;544;5426;Thiaucourt-Regniéville;1260;1188
54519;41;54;542;5403;Thiaville-sur-Meurthe;530;481
54520;41;54;542;5418;Thiébauménil;392;394
54521;41;54;541;5437;Thil;1645;1615
54522;41;54;543;5429;Thorey-Lyautey;139;132
54523;41;54;544;5410;Thuilley-aux-Groseilles;474;480
54524;41;54;541;5411;Thumeréville;91;104
54525;41;54;541;5437;Tiercelet;639;684
54526;41;54;543;5440;Tomblaine;8041;7661
54527;41;54;543;5425;Tonnoy;735;729
54528;41;54;544;5499;Toul;16128;16082
54529;41;54;544;5410;Tramont-Émy;34;34
54530;41;54;544;5410;Tramont-Lassus;83;80
54531;41;54;544;5410;Tramont-Saint-André;57;50
54532;41;54;544;5412;Tremblecourt;199;196
54533;41;54;541;5402;Trieux;2401;1989
54534;41;54;544;5427;Trondes;532;524
54535;41;54;541;5408;Tronville;214;214
54536;41;54;541;5402;Tucquegnieux;2544;2614
54537;41;54;541;5415;Ugny;744;679
54538;41;54;544;5410;Uruffe;386;361
54539;41;54;542;5403;Vacqueville;255;247
54540;41;54;542;5409;Val-et-Châtillon;623;683
54541;41;54;542;5417;Valhey;177;166
54542;41;54;541;5431;Valleroy;2375;2486
54543;41;54;542;5413;Vallois;141;151
54544;41;54;544;5426;Vandelainville;138;146
54545;41;54;544;5410;Vandeléville;208;197
54546;41;54;543;5441;Vandières;921;927
54547;41;54;543;5496;Vandoeuvre-lès-Nancy;29836;31083
54548;41;54;544;5410;Vannes-le-Châtel;579;567
54549;41;54;543;5440;Varangéville;3850;4071
54550;41;54;542;5413;Vathiménil;346;319
54551;41;54;542;5406;Vaucourt;71;71
54552;41;54;543;5429;Vaudémont;73;83
54553;41;54;543;5414;Vaudeville;182;192
54554;41;54;543;5414;Vaudigny;71;48
54555;41;54;542;5403;Vaxainville;94;85
54556;41;54;542;5406;Vého;109;109
54557;41;54;544;5412;Velaine-en-Haye;1671;1455
54558;41;54;543;5443;Velaine-sous-Amance;272;279
54559;41;54;542;5405;Velle-sur-Moselle;296;284
54560;41;54;542;5403;Veney;54;53
54561;41;54;542;5413;Vennezey;57;36
54562;41;54;542;5406;Verdenal;151;153
54563;41;54;543;5429;Vézelise;1477;1426
54564;41;54;544;5426;Viéville-en-Haye;156;165
54565;41;54;542;5405;Vigneulles;243;263
54566;41;54;544;5426;Vilcey-sur-Trey;151;161
54567;41;54;542;5405;Villacourt;429;467
54568;41;54;541;5437;Ville-au-Montois;269;265
54569;41;54;543;5424;Ville-au-Val;195;173
54570;41;54;541;5408;Villecey-sur-Mad;324;314
54571;41;54;543;5425;Ville-en-Vermois;593;593
54572;41;54;541;5432;Ville-Houdlémont;654;603
54573;41;54;544;5412;Villers-en-Haye;185;169
54574;41;54;541;5415;Villers-la-Chèvre;570;537
54575;41;54;541;5437;Villers-la-Montagne;1447;1480
54576;41;54;541;5415;Villers-le-Rond;96;96
54577;41;54;543;5423;Villers-lès-Moivrons;144;132
54578;41;54;543;5439;Villers-lès-Nancy;14133;14835
54579;41;54;543;5441;Villers-sous-Prény;348;347
54580;41;54;541;5437;Villerupt;9415;9520
54581;41;54;541;5411;Ville-sur-Yron;300;292
54582;41;54;541;5415;Villette;183;207
54583;41;54;544;5428;Villey-le-Sec;413;415
54584;41;54;544;5412;Villey-Saint-Étienne;1109;1077
54585;41;54;542;5405;Virecourt;466;451
54586;41;54;543;5429;Viterne;730;722
54587;41;54;543;5429;Vitrey;224;233
54588;41;54;542;5417;Vitrimont;402;373
54589;41;54;543;5424;Vittonville;124;135
54590;41;54;541;5415;Viviers-sur-Chiers;634;676
54591;41;54;543;5414;Voinémont;341;346
54592;41;54;543;5429;Vroncourt;291;220
54593;41;54;541;5408;Waville;430;455
54594;41;54;544;5426;Xammes;136;124
54595;41;54;542;5413;Xermaménil;555;527
54596;41;54;543;5429;Xeuilley;763;780
54597;41;54;543;5414;Xirocourt;462;450
54598;41;54;541;5402;Xivry-Circourt;279;265
54599;41;54;541;5408;Xonville;135;121
54600;41;54;542;5406;Xousse;123;115
54601;41;54;542;5401;Xures;123;129
54602;41;54;541;5415;Han-devant-Pierrepont;151;130
55001;41;55;552;5510;Abainville;297;321
55002;41;55;553;5508;Abaucourt-Hautecourt;116;100
55004;41;55;553;5507;Aincreville;82;89
55005;41;55;552;5510;Amanty;44;50
55007;41;55;553;5526;Ambly-sur-Meuse;247;257
55008;41;55;553;5519;Amel-sur-l'Étang;174;171
55009;41;55;553;5518;Ancemont;596;566
55010;41;55;551;5501;Ancerville;2734;2803
55011;41;55;551;5516;Andernay;248;243
55012;41;55;552;5517;Apremont-la-Forêt;394;401
55013;41;55;553;5519;Arrancy-sur-Crusne;489;446
55014;41;55;553;5504;Aubréville;391;398
55015;41;55;551;5501;Aulnois-en-Perthois;523;460
55017;41;55;551;5521;Autrécourt-sur-Aire;112;134
55018;41;55;553;5520;Autréville-Saint-Lambert;42;48
55021;41;55;553;5509;Avillers-Sainte-Croix;67;60
55022;41;55;553;5514;Avioth;136;124
55023;41;55;553;5522;Avocourt;119;125
55024;41;55;553;5506;Azannes-et-Soumazannes;163;164
55025;41;55;553;5520;Baâlon;300;268
55026;41;55;552;5510;Badonvilliers-Gérauvilliers;141;154
55027;41;55;552;5515;Bannoncourt;163;179
55028;41;55;553;5512;Bantheville;134;132
55029;41;55;551;5592;Bar-le-Duc;15950;15757
55030;41;55;552;5510;Baudignécourt;71;78
55031;41;55;551;5501;Baudonvilliers;400;439
55032;41;55;552;5515;Baudrémont;53;52
55033;41;55;553;5522;Baulny;15;15
55034;41;55;553;5514;Bazeilles-sur-Othain;121;97
55035;41;55;551;5501;Bazincourt-sur-Saulx;148;151
55036;41;55;553;5520;Beauclair;91;85
55037;41;55;553;5520;Beaufort-en-Argonne;149;160
55038;41;55;551;5521;Beaulieu-en-Argonne;37;35
55039;41;55;553;5503;Beaumont-en-Verdunois;0;0
55040;41;55;551;5521;Beausite;251;287
55041;41;55;551;5525;Behonne;643;686
55042;41;55;553;5531;Belleray;464;417
55043;41;55;553;5503;Belleville-sur-Meuse;3177;3180
55044;41;55;552;5515;Belrain;40;47
55045;41;55;553;5526;Belrupt-en-Verdunois;546;441
55046;41;55;552;5527;Beney-en-Woëvre;152;156
55047;41;55;553;5503;Béthelainville;183;191
55048;41;55;553;5503;Béthincourt;32;24
55049;41;55;551;5516;Beurey-sur-Saulx;425;442
55050;41;55;553;5503;Bezonvaux;0;0
55051;41;55;551;5513;Biencourt-sur-Orge;112;155
55053;41;55;553;5519;Billy-sous-Mangiennes;375;384
55054;41;55;552;5517;Bislée;60;62
55055;41;55;553;5508;Blanzée;19;19
55057;41;55;553;5508;Boinville-en-Woëvre;67;71
55058;41;55;552;5505;Boncourt-sur-Meuse;320;330
55059;41;55;552;5510;Bonnet;207;217
55060;41;55;553;5509;Bonzée;354;366
55061;41;55;551;5513;Le Bouchon-sur-Saulx;250;222
55062;41;55;552;5517;Bouconville-sur-Madt;106;104
55063;41;55;553;5519;Bouligny;2655;2724
55064;41;55;552;5515;Bouquemont;132;96
55065;41;55;553;5522;Boureuilles;121;126
55066;41;55;552;5528;Bovée-sur-Barboure;153;133
55067;41;55;552;5528;Boviolles;102;102
55068;41;55;553;5504;Brabant-en-Argonne;107;106
55069;41;55;551;5516;Brabant-le-Roi;223;248
55070;41;55;553;5512;Brabant-sur-Meuse;126;125
55071;41;55;553;5506;Brandeville;182;168
55072;41;55;553;5508;Braquis;109;89
55073;41;55;553;5503;Bras-sur-Meuse;715;691
55075;41;55;551;5513;Brauvilliers;159;174
55076;41;55;553;5506;Bréhéville;192;168
55077;41;55;553;5514;Breux;253;256
55078;41;55;553;5507;Brieulles-sur-Meuse;344;330
55079;41;55;551;5501;Brillon-en-Barrois;619;591
55080;41;55;552;5524;Brixey-aux-Chanoines;85;81
55081;41;55;551;5521;Brizeaux;53;46
55082;41;55;553;5504;Brocourt-en-Argonne;45;47
55083;41;55;553;5520;Brouennes;152;163
55084;41;55;552;5528;Broussey-en-Blois;55;62
55085;41;55;552;5517;Broussey-Raulecourt;269;256
55087;41;55;551;5513;Bure;82;94
55088;41;55;552;5524;Burey-en-Vaux;147;135
55089;41;55;552;5524;Burey-la-Côte;85;71
55093;41;55;552;5527;Buxières-sous-les-Côtes;275;273
55094;41;55;553;5508;Buzy-Darmont;569;570
55095;41;55;553;5520;Cesse;125;130
55096;41;55;552;5527;Chaillon;104;95
55097;41;55;552;5524;Chalaines;326;324
55099;41;55;553;5503;Champneuville;123;116
55100;41;55;552;5524;Champougny;114;105
55101;41;55;551;5525;Chardogne;316;291
55102;41;55;553;5503;Charny-sur-Meuse;552;556
55103;41;55;553;5522;Charpentry;21;27
55104;41;55;552;5510;Chassey-Beaupré;102;121
55105;41;55;553;5508;Châtillon-sous-les-Côtes;172;159
55106;41;55;553;5503;Chattancourt;173;173
55107;41;55;553;5506;Chaumont-devant-Damvillers;52;42
55108;41;55;551;5523;Chaumont-sur-Aire;150;166
55109;41;55;553;5514;Chauvency-le-Château;263;255
55110;41;55;553;5514;Chauvency-Saint-Hubert;255;246
55111;41;55;552;5517;Chauvoncourt;462;489
55113;41;55;553;5522;Cheppy;116;131
55114;41;55;552;5505;Chonville-Malaumont;194;167
55115;41;55;553;5512;Cierges-sous-Montfaucon;54;50
55116;41;55;553;5504;Le Claon;56;55
55117;41;55;553;5504;Clermont-en-Argonne;1531;1593
55118;41;55;553;5507;Cléry-le-Grand;87;73
55119;41;55;553;5507;Cléry-le-Petit;191;200
55120;41;55;551;5529;Combles-en-Barrois;848;872
55121;41;55;553;5509;Combres-sous-les-Côtes;117;108
55122;41;55;552;5505;Commercy;6220;6446
55123;41;55;551;5523;Les Hauts-de-Chée;750;725
55124;41;55;553;5512;Consenvoye;304;285
55125;41;55;551;5516;Contrisson;772;732
55127;41;55;552;5515;Courcelles-en-Barrois;34;31
55128;41;55;551;5523;Courcelles-sur-Aire;36;39
55129;41;55;552;5515;Courouvre;33;42
55132;41;55;551;5501;Cousances-les-Forges;1707;1708
55133;41;55;551;5513;Couvertpuis;89;89
55134;41;55;551;5516;Couvonges;161;147
55137;41;55;553;5512;Cuisy;53;45
55138;41;55;55;55;Culey;158;155
55139;41;55;553;5503;Cumières-le-Mort-Homme;0;0
55140;41;55;553;5512;Cunel;13;15
55141;41;55;552;5505;Dagonville;82;81
